TBR1	GO:0000978
NFAT5	GO:0000978
MUC1	GO:0000978
PRDM16	GO:0000978
GABPA	GO:0000978
MXI1	GO:0000978
MYB	GO:0000978
MYBL1	GO:0000978
SP7	GO:0000978
MYBL2	GO:0000978
MYC	GO:0000978
MYCL	GO:0000978
SOX3	GO:0000978
SOX2	GO:0000978
MYCN	GO:0000978
SOX9	GO:0000978
SOX10	GO:0000978
SOX4	GO:0000978
MYF5	GO:0000978
MYF6	GO:0000978
SP1	GO:0000978
SP2	GO:0000978
DHX36	GO:0000978
SP3	GO:0000978
SP4	GO:0000978
SPI1	GO:0000978
SPIB	GO:0000978
MYOD1	GO:0000978
MYOG	GO:0000978
MYT1	GO:0000978
BACH1	GO:0000978
MAFA	GO:0000978
GATA1	GO:0000978
SREBF1	GO:0000978
SREBF2	GO:0000978
SRF	GO:0000978
GATA2	GO:0000978
GATA6	GO:0000978
GATA3	GO:0000978
GATA4	GO:0000978
SRY	GO:0000978
NDN	GO:0000978
BCL3	GO:0000978
BCL6	GO:0000978
KDM6B	GO:0000978
RUVBL2	GO:0000978
GFI1	GO:0000978
NKRF	GO:0000978
STAT1	GO:0000978
STAT2	GO:0000978
STAT3	GO:0000978
STAT4	GO:0000978
STAT5A	GO:0000978
STAT5B	GO:0000978
STAT6	GO:0000978
PRDM1	GO:0000978
NEUROD1	GO:0000978
NR1I2	GO:0000978
FOXL2	GO:0000978
NFATC1	GO:0000978
NFATC2	GO:0000978
NFIA	GO:0000978
NFATC3	GO:0000978
NFATC4	GO:0000978
NFE2	GO:0000978
NFE2L1	GO:0000978
NFE2L2	GO:0000978
NFIB	GO:0000978
NFIC	GO:0000978
NFIL3	GO:0000978
KLF5	GO:0000978
NFIX	GO:0000978
SUB1	GO:0000978
GLI1	GO:0000978
GLI2	GO:0000978
GLI3	GO:0000978
NFKB1	GO:0000978
NFKB2	GO:0000978
GLIS2	GO:0000978
NFYA	GO:0000978
NFYB	GO:0000978
NFYC	GO:0000978
KDM2B	GO:0000978
NKX3-1	GO:0000978
NKX6-1	GO:0000978
MGA	GO:0000978
TAL1	GO:0000978
TAL2	GO:0000978
TBP	GO:0000978
NPAS2	GO:0000978
ATF7	GO:0000978
TCF4	GO:0000978
TBX3	GO:0000978
HNF1A	GO:0000978
HNF1B	GO:0000978
TCF3	GO:0000978
SATB2	GO:0000978
TCF7	GO:0000978
TCF7L2	GO:0000978
ZEB1	GO:0000978
TCF12	GO:0000978
NRF1	GO:0000978
NR4A2	GO:0000978
SOX17	GO:0000978
NSD1	GO:0000978
HIF3A	GO:0000978
TEAD1	GO:0000978
NR3C1	GO:0000978
RUNX2	GO:0000978
RUNX1	GO:0000978
TEAD4	GO:0000978
RUNX3	GO:0000978
TEAD3	GO:0000978
TFAP2A	GO:0000978
TFAP2B	GO:0000978
TFAP2C	GO:0000978
TFAP4	GO:0000978
TFCP2	GO:0000978
NR2F1	GO:0000978
NR2F2	GO:0000978
SIRT1	GO:0000978
TGIF1	GO:0000978
TARDBP	GO:0000978
OTX1	GO:0000978
OTX2	GO:0000978
MTA1	GO:0000978
THRA	GO:0000978
THRB	GO:0000978
KLF10	GO:0000978
HEY1	GO:0000978
NKX2-1	GO:0000978
HEY2	GO:0000978
PAX2	GO:0000978
PAX3	GO:0000978
PAX5	GO:0000978
PAX6	GO:0000978
PAX7	GO:0000978
PAX9	GO:0000978
PBX1	GO:0000978
PBX3	GO:0000978
TOP1	GO:0000978
TP53	GO:0000978
HDAC1	GO:0000978
TP73	GO:0000978
CDK9	GO:0000978
WBP2	GO:0000978
NR2C2	GO:0000978
HHEX	GO:0000978
KLF12	GO:0000978
KLF8	GO:0000978
HIC1	GO:0000978
CDX1	GO:0000978
CDX2	GO:0000978
CEBPA	GO:0000978
CEBPB	GO:0000978
CEBPD	GO:0000978
CEBPE	GO:0000978
CEBPG	GO:0000978
MSC	GO:0000978
PATZ1	GO:0000978
BACH2	GO:0000978
PER1	GO:0000978
E2F7	GO:0000978
NR4A1	GO:0000978
FOXA1	GO:0000978
KLF4	GO:0000978
FOXA2	GO:0000978
HNF4A	GO:0000978
HNRNPU	GO:0000978
PGR	GO:0000978
TLX1	GO:0000978
HOXA1	GO:0000978
HOXA7	GO:0000978
HOXA9	GO:0000978
HOXA10	GO:0000978
HOXB6	GO:0000978
HOXB7	GO:0000978
HOXB9	GO:0000978
HOXC6	GO:0000978
HOXC9	GO:0000978
HOXC10	GO:0000978
WIZ	GO:0000978
PITX1	GO:0000978
PITX2	GO:0000978
PITX3	GO:0000978
PKNOX1	GO:0000978
PLAG1	GO:0000978
HAND1	GO:0000978
HES1	GO:0000978
NR1H2	GO:0000978
MAFF	GO:0000978
USF1	GO:0000978
USF2	GO:0000978
HSF1	GO:0000978
HSF2	GO:0000978
HSF4	GO:0000978
FOXO6	GO:0000978
KDM6A	GO:0000978
VDR	GO:0000978
PRRX1	GO:0000978
KLF6	GO:0000978
LITAF	GO:0000978
TBX21	GO:0000978
IRF8	GO:0000978
WT1	GO:0000978
XBP1	GO:0000978
POU2F1	GO:0000978
POU2F2	GO:0000978
POU3F1	GO:0000978
POU4F1	GO:0000978
POU4F2	GO:0000978
POU4F3	GO:0000978
POU5F1	GO:0000978
PPARA	GO:0000978
PPARD	GO:0000978
PPARG	GO:0000978
MED1	GO:0000978
NR1D1	GO:0000978
IFI16	GO:0000978
CLOCK	GO:0000978
YY1	GO:0000978
CREB1	GO:0000978
ATF2	GO:0000978
CREM	GO:0000978
ZIC1	GO:0000978
ZIC3	GO:0000978
NR4A3	GO:0000978
CRX	GO:0000978
HINFP	GO:0000978
ZNF24	GO:0000978
SLC2A4RG	GO:0000978
RBPJ	GO:0000978
NKX2-5	GO:0000978
ZNF76	GO:0000978
HES5	GO:0000978
PROX1	GO:0000978
BHLHE41	GO:0000978
MXD3	GO:0000978
FOXK2	GO:0000978
ZBTB16	GO:0000978
ZNF148	GO:0000978
ZBTB17	GO:0000978
HDAC4	GO:0000978
DACH1	GO:0000978
PDX1	GO:0000978
IRF1	GO:0000978
IRF2	GO:0000978
IRF3	GO:0000978
CC2D1A	GO:0000978
IRF4	GO:0000978
IRF5	GO:0000978
IRF7	GO:0000978
ISL1	GO:0000978
ZEB2	GO:0000978
DDIT3	GO:0000978
JUN	GO:0000978
JUNB	GO:0000978
JUND	GO:0000978
PAX8	GO:0000978
ARNT2	GO:0000978
MAFB	GO:0000978
DLX3	GO:0000978
DLX5	GO:0000978
USP3	GO:0000978
MEF2B	GO:0000978
THRAP3	GO:0000978
MED12	GO:0000978
NR1I3	GO:0000978
NR1H4	GO:0000978
NR1D2	GO:0000978
DNMT3A	GO:0000978
RAD23B	GO:0000978
FOXP3	GO:0000978
TFEB	GO:0000978
NR2E3	GO:0000978
ZBTB33	GO:0000978
RARA	GO:0000978
RARB	GO:0000978
RARG	GO:0000978
HDAC6	GO:0000978
HDAC5	GO:0000978
MAFK	GO:0000978
GLIS3	GO:0000978
E2F1	GO:0000978
NR1H3	GO:0000978
REL	GO:0000978
E2F2	GO:0000978
E2F3	GO:0000978
RELA	GO:0000978
E2F4	GO:0000978
E2F6	GO:0000978
E4F1	GO:0000978
RELB	GO:0000978
E2F5	GO:0000978
LHX3	GO:0000978
REST	GO:0000978
RFX1	GO:0000978
RFX5	GO:0000978
FOSL1	GO:0000978
MLXIPL	GO:0000978
EGR1	GO:0000978
EGR4	GO:0000978
ELF1	GO:0000978
ELF3	GO:0000978
ELF4	GO:0000978
RORA	GO:0000978
ELK1	GO:0000978
RORB	GO:0000978
ZNF350	GO:0000978
ELK3	GO:0000978
RORC	GO:0000978
ELK4	GO:0000978
LYL1	GO:0000978
LEF1	GO:0000978
EP300	GO:0000978
EPAS1	GO:0000978
MXD1	GO:0000978
